VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
6002,30,395,0,98296.0,2023,39,100,0,1,0.0,0.0,44.0,233674304,258,72,53061052119.0
1145,33,298,0,98513.0,2017,8,159,1,0,53.0,0.0,2.0,250502059,480,72,53067012331.0
3046,24,220,0,98631.0,2023,13,101,0,1,0.0,0.0,19.0,265949974,548,47,53049950501.0
4715,31,256,0,99023.0,2023,39,98,0,1,0.0,0.0,9.0,251717889,19,2,53063013300.0
5264,16,198,0,98034.0,2021,39,100,0,1,0.0,0.0,1.0,167354190,285,73,53033022203.0
6482,26,422,0,98404.0,2011,31,92,0,0,73.0,0.0,27.0,151958656,375,19,53053063302.0
1887,16,377,0,98115.0,2023,31,92,0,1,0.0,0.0,46.0,254252281,323,57,53033001900.0
5485,36,417,0,98295.0,2024,39,37,0,1,0.0,0.0,42.0,267381474,298,58,53073010202.0
4229,16,27,0,98004.0,2018,39,97,0,0,215.0,0.0,48.0,217258380,270,73,53033023806.0
2876,16,351,0,98178.0,2023,13,101,0,1,0.0,0.0,37.0,270050714,292,73,53033026101.0
4676,33,298,0,98513.0,2024,39,98,0,1,0.0,0.0,2.0,273518850,480,72,53067011624.0
6006,26,341,0,98374.0,2023,39,100,0,1,0.0,0.0,25.0,256048803,303,73,53053073111.0
6459,26,402,0,98373.0,2024,31,15,0,1,0.0,0.0,25.0,271730644,312,73,53053071307.0
8641,16,351,0,98055.0,2023,20,103,1,0,33.0,0.0,11.0,224024020,273,73,53033025805.0
8249,33,298,0,98512.0,2022,20,53,0,1,0.0,0.0,35.0,224425134,499,72,53067011810.0
4081,16,198,0,98034.0,2018,39,97,0,0,215.0,0.0,1.0,283858760,285,73,53033022205.0
4279,30,134,0,98208.0,2022,39,97,0,1,0.0,0.0,44.0,203019190,269,72,53061041607.0
2295,26,153,0,98332.0,2019,9,110,1,0,32.0,39995.0,26.0,255619941,424,19,53053072509.0
12092,33,298,0,98502.0,2022,43,83,0,1,0.0,0.0,35.0,210019183,501,72,53067011902.0
4133,16,27,0,98004.0,2023,39,97,0,1,0.0,0.0,48.0,261054020,270,73,53033023805.0
10457,16,373,0,98075.0,2023,5,88,0,1,0.0,0.0,41.0,224740561,240,73,53033032215.0
5657,16,187,0,98029.0,2024,35,123,0,1,0.0,0.0,5.0,269316176,234,73,53033032220.0
148,26,402,0,98374.0,2024,19,68,1,2,25.0,0.0,25.0,274167701,303,73,53053073110.0
7569,18,115,0,98925.0,2023,17,85,0,1,0.0,0.0,13.0,260809769,200,72,53037975101.0
13343,5,450,0,98684.0,2023,44,165,1,0,35.0,0.0,17.0,231133955,393,36,53011041321.0
3052,26,159,0,98338.0,2022,13,101,0,1,0.0,0.0,2.0,226014015,310,14,53053073119.0
4933,16,77,0,98004.0,2021,39,99,0,1,0.0,0.0,48.0,133758320,270,73,53033024100.0
3096,16,198,0,98034.0,2024,13,101,0,1,0.0,0.0,1.0,274809167,285,73,53033022203.0
4123,16,350,0,98052.0,2022,39,97,0,1,0.0,0.0,48.0,218832470,257,73,53033022802.0
5284,16,377,0,98115.0,2021,39,100,0,1,0.0,0.0,46.0,148631808,323,57,53033002000.0
2614,16,377,0,98104.0,2017,13,63,1,2,21.0,0.0,43.0,217314443,335,57,53033008500.0
4021,16,198,0,98033.0,2023,5,163,1,0,30.0,0.0,48.0,227531447,280,73,53033022701.0
4264,5,450,0,98686.0,2021,39,97,0,1,0.0,0.0,17.0,180671074,436,36,53011040812.0
6030,30,206,0,98258.0,2023,39,100,0,1,0.0,0.0,44.0,238648098,245,72,53061052603.0
4250,16,187,0,98027.0,2023,39,97,0,1,0.0,0.0,5.0,228394848,239,73,53033032104.0
3755,33,203,0,98516.0,2023,25,14,0,1,0.0,0.0,22.0,245471243,470,72,53067011500.0
5672,16,377,0,98117.0,2023,35,123,0,1,0.0,0.0,36.0,260765585,363,57,53033001600.0
108,31,407,0,99206.0,2024,19,161,1,2,21.0,0.0,4.0,272950611,22,52,53063011702.0
6021,12,344,0,98848.0,2022,39,100,0,1,0.0,0.0,12.0,216717133,141,71,53025010500.0
8609,25,279,0,99156.0,2023,20,103,0,1,0.0,0.0,7.0,251864644,0,69,53051970300.0
10909,16,194,0,98031.0,2024,5,78,0,1,0.0,0.0,33.0,257977009,265,73,53033029207.0
2275,16,387,0,98133.0,2024,43,83,0,1,0.0,0.0,32.0,272378445,346,57,53033020301.0
5663,16,377,0,98115.0,2024,35,123,0,1,0.0,0.0,46.0,262717745,323,57,53033002600.0
1006,26,422,0,98465.0,2014,8,159,1,0,38.0,0.0,28.0,185227920,409,19,53053061001.0
5264,5,450,0,98686.0,2021,39,100,0,1,0.0,0.0,17.0,185872963,436,36,53011040812.0
3096,33,298,0,98513.0,2024,13,101,0,1,0.0,0.0,2.0,271683702,480,72,53067012330.0
7579,30,206,0,98258.0,2023,17,85,0,1,0.0,0.0,44.0,237669274,245,72,53061052606.0
924,16,377,0,98104.0,2023,8,20,0,1,0.0,0.0,43.0,273617900,335,57,53033008500.0
987,30,134,0,98203.0,2021,8,21,0,1,0.0,0.0,38.0,148337192,286,72,53061040900.0
4092,30,35,0,98012.0,2018,39,97,0,0,215.0,0.0,21.0,299783144,281,72,53061051927.0
6017,26,403,0,98385.0,2022,39,100,0,1,0.0,0.0,31.0,200559957,251,73,53053070204.0
2396,16,373,0,98074.0,2018,9,110,1,0,33.0,0.0,41.0,227192458,235,73,53033032215.0
4583,10,319,0,99301.0,2016,39,98,0,0,210.0,0.0,9.0,193178373,112,39,53021020606.0
4209,16,48,0,98168.0,2022,39,97,0,1,0.0,0.0,33.0,193631455,338,57,53033027000.0
1799,36,28,0,98229.0,2013,31,92,0,0,75.0,0.0,40.0,116082417,384,74,53073000904.0
5827,16,27,0,98004.0,2023,39,99,0,1,0.0,0.0,41.0,256078154,270,73,53033023901.0
4059,16,252,0,98040.0,2021,5,162,1,2,17.0,0.0,41.0,137114057,282,73,53033024601.0
892,16,377,0,98104.0,2021,8,21,0,1,0.0,0.0,43.0,149312684,335,57,53033008500.0
1811,17,20,0,98110.0,2013,31,92,0,0,75.0,0.0,23.0,132092110,405,72,53035090901.0
6010,16,373,0,98074.0,2023,39,100,0,1,0.0,0.0,45.0,252551554,235,73,53033032318.0
8417,26,422,0,98404.0,2022,20,103,0,1,0.0,0.0,27.0,206966448,375,19,53053063302.0
5284,16,377,0,98144.0,2021,39,100,0,1,0.0,0.0,37.0,142961500,319,57,53033008900.0
5089,16,351,0,98058.0,2017,39,99,0,0,200.0,0.0,11.0,141889702,248,73,53033029304.0
8738,16,27,0,98004.0,2017,20,145,0,0,93.0,32250.0,48.0,349133872,270,73,53033024002.0
525,5,450,0,98662.0,2024,13,58,0,1,0.0,0.0,17.0,270749146,422,36,53011040806.0
5958,16,377,0,98122.0,2024,39,100,0,1,0.0,0.0,37.0,268461217,320,57,53033008700.0
2847,16,377,0,98103.0,2021,13,101,0,1,0.0,0.0,36.0,273165077,349,57,53033001701.0
1046,20,63,0,98532.0,2018,8,159,1,0,53.0,0.0,20.0,238161409,508,73,53041970200.0
6042,16,387,0,98177.0,2023,39,100,0,1,0.0,0.0,32.0,249940890,355,57,53033020200.0
3955,26,153,0,98335.0,2024,5,163,1,0,39.0,0.0,26.0,241737576,423,19,53053072405.0
12528,16,350,0,98053.0,2020,44,166,1,2,18.0,0.0,45.0,100603457,238,73,53033032333.0
3189,16,377,0,98115.0,2024,13,101,0,1,0.0,0.0,46.0,269716541,323,57,53033001900.0
5779,31,406,0,99223.0,2023,39,99,0,1,0.0,0.0,6.0,273877796,32,2,53063013502.0
6049,30,243,0,98270.0,2022,39,100,0,1,0.0,0.0,38.0,218378716,264,72,53061052809.0
6077,16,187,0,98027.0,2022,39,100,0,1,0.0,0.0,5.0,208934365,239,73,53033032104.0
11191,16,252,0,98040.0,2019,5,77,0,0,153.0,0.0,41.0,259877593,282,73,53033024500.0
4070,16,377,0,98125.0,2025,20,54,0,1,0.0,0.0,46.0,273875367,315,57,53033000601.0
5654,16,198,0,98033.0,2023,35,123,0,1,0.0,0.0,48.0,260243322,280,73,53033022701.0
974,16,187,0,98027.0,2023,8,20,0,1,0.0,0.0,5.0,256268442,239,73,53033032104.0
832,26,153,0,98332.0,2017,8,21,0,0,238.0,0.0,26.0,350315024,424,19,53053072509.0
1918,16,377,0,98104.0,2019,31,92,0,0,150.0,0.0,43.0,306672019,335,57,53033008500.0
5846,26,34,0,98391.0,2023,39,99,0,1,0.0,0.0,31.0,260468876,263,73,53053070310.0
9841,16,27,0,98004.0,2021,2,120,1,2,18.0,0.0,41.0,276624862,270,73,53033023801.0
6636,28,49,0,98233.0,2021,41,114,1,2,25.0,0.0,10.0,139501029,336,72,53057951900.0
820,3,214,0,98826.0,2018,8,21,0,0,238.0,0.0,12.0,122982548,184,66,53007960201.0
12831,16,27,0,98004.0,2018,44,166,1,2,19.0,64950.0,48.0,301154528,270,73,53033024002.0
4119,0,307,0,99344.0,2018,39,97,0,0,215.0,0.0,9.0,267568878,116,1,53001950500.0
11164,5,450,0,98662.0,2019,5,77,1,0,126.0,0.0,17.0,263789466,422,36,53011040812.0
6070,16,277,0,98059.0,2023,39,100,0,1,0.0,0.0,41.0,241404838,260,73,53033025005.0
6423,35,458,0,99362.0,2025,26,36,1,2,26.0,0.0,16.0,275844068,88,64,53071920902.0
5478,36,28,0,98225.0,2024,39,37,0,1,0.0,0.0,42.0,270790348,387,74,53073000600.0
6015,30,411,0,98292.0,2024,39,100,0,1,0.0,0.0,10.0,269989023,358,72,53061053202.0
6010,16,377,0,98136.0,2023,39,100,0,1,0.0,0.0,34.0,252503387,362,57,53033011601.0
5859,30,134,0,98208.0,2022,39,99,0,1,0.0,0.0,21.0,275249187,269,72,53061041703.0
6021,33,203,0,98516.0,2022,39,100,0,1,0.0,0.0,22.0,207604869,470,72,53067011500.0
6019,16,277,0,98059.0,2024,39,100,0,1,0.0,0.0,41.0,272820964,260,73,53033025005.0
5284,16,377,0,98117.0,2021,39,100,0,1,0.0,0.0,36.0,152680930,363,57,53033003100.0
4149,16,350,0,98052.0,2021,39,97,0,1,0.0,0.0,48.0,182531751,257,73,53033022802.0
7634,16,27,0,98004.0,2024,17,85,0,1,0.0,0.0,48.0,266996054,270,73,53033024002.0
6010,16,377,0,98103.0,2023,39,100,0,1,0.0,0.0,46.0,224016404,349,57,53033001800.0
12839,16,377,0,98103.0,2022,44,26,0,1,0.0,0.0,46.0,186967952,349,57,53033002700.0
6029,16,396,0,98065.0,2022,39,100,0,1,0.0,0.0,5.0,205768867,220,73,53033032605.0
6417,16,377,0,98117.0,2024,26,36,1,2,26.0,0.0,36.0,264741543,363,57,53033001702.0
9419,5,450,0,98682.0,2023,27,45,0,1,0.0,0.0,17.0,250976687,418,36,53011040714.0
4246,16,377,0,98109.0,2019,39,97,0,0,220.0,0.0,43.0,220924245,345,57,53033007303.0
4178,30,134,0,98204.0,2023,39,97,0,1,0.0,0.0,21.0,244184048,302,72,53061041905.0
1920,16,351,0,98059.0,2018,31,92,0,0,151.0,0.0,11.0,474071300,260,73,53033025104.0
4130,30,206,0,98258.0,2020,39,97,0,0,266.0,0.0,44.0,102664061,245,72,53061052603.0
2124,30,134,0,98204.0,2025,31,92,0,1,0.0,0.0,38.0,274139589,302,72,53061041907.0
6046,26,153,0,98332.0,2023,39,100,0,1,0.0,0.0,26.0,240444809,424,19,53053072509.0
6733,16,350,0,98052.0,2024,23,134,0,1,0.0,0.0,48.0,269454258,257,73,53033032331.0
6066,16,198,0,98034.0,2023,39,100,0,1,0.0,0.0,1.0,229976827,285,73,53033022203.0
6001,16,250,0,98039.0,2022,39,100,0,1,0.0,0.0,48.0,183145427,294,73,53033024200.0
11002,30,230,0,98087.0,2025,5,78,0,1,0.0,0.0,21.0,273229428,305,72,53061041703.0
2035,30,395,0,98290.0,2019,31,92,0,0,150.0,0.0,44.0,114369013,250,72,53061052104.0
831,13,262,0,98563.0,2023,8,21,0,1,0.0,0.0,24.0,218311173,531,40,53027000401.0
8192,16,377,0,98117.0,2022,20,53,0,1,0.0,0.0,36.0,206902552,363,57,53033001702.0
6002,33,298,0,98513.0,2023,39,100,0,1,0.0,0.0,2.0,225834318,480,72,53067012332.0
5303,16,27,0,98006.0,2020,39,100,0,0,291.0,0.0,41.0,127267710,254,73,53033024704.0
6953,16,377,0,98104.0,2024,41,23,0,1,0.0,0.0,43.0,270921542,335,57,53033008500.0
6039,5,450,0,98684.0,2024,39,100,0,1,0.0,0.0,17.0,267053440,393,36,53011041321.0
6078,30,206,0,98258.0,2023,39,100,0,1,0.0,0.0,44.0,244367602,245,72,53061052604.0
1079,27,116,0,98245.0,2012,8,159,1,0,35.0,0.0,40.0,111948315,498,26,53055960101.0
29,16,252,0,98040.0,2021,19,161,1,2,25.0,0.0,41.0,161649974,282,73,53033024602.0
6057,26,402,0,98374.0,2022,39,100,0,1,0.0,0.0,2.0,276366023,303,73,53053073129.0
5933,33,298,0,98516.0,2023,39,100,0,1,0.0,0.0,22.0,228592038,470,72,53067012221.0
4312,16,377,0,98118.0,2023,39,97,0,1,0.0,0.0,37.0,245498508,299,57,53033011700.0
2560,22,7,0,98524.0,2016,11,1,0,0,84.0,0.0,35.0,4912666,484,22,53045960403.0
6063,16,396,0,98065.0,2024,39,100,0,1,0.0,0.0,5.0,271281167,220,73,53033032603.0
4119,15,332,0,98368.0,2018,39,97,0,0,215.0,0.0,24.0,264767394,475,48,53031950501.0
12106,16,377,0,98178.0,2021,43,83,0,1,0.0,0.0,37.0,156606439,292,57,53033026101.0
8394,16,377,0,98136.0,2019,20,103,1,2,26.0,0.0,34.0,215945964,362,57,53033012000.0
2164,16,387,0,98133.0,2024,43,83,0,1,0.0,0.0,32.0,276526806,346,57,53033020900.0
6046,5,450,0,98682.0,2023,39,100,0,1,0.0,0.0,17.0,244134852,418,36,53011040604.0
4103,16,350,0,98052.0,2020,39,97,0,0,266.0,0.0,45.0,2916308,257,73,53033032323.0
6038,16,252,0,98040.0,2023,39,100,0,1,0.0,0.0,41.0,252137266,282,73,53033024301.0
2740,16,377,0,98117.0,2019,13,63,1,2,26.0,0.0,36.0,340401379,363,57,53033003100.0
13446,16,377,0,98136.0,2025,44,165,1,0,35.0,0.0,34.0,273527712,362,57,53033011601.0
4235,5,52,0,98607.0,2024,39,97,0,1,0.0,0.0,18.0,270894298,368,36,53011040609.0
8378,18,124,0,98926.0,2018,20,103,1,2,26.0,0.0,13.0,123498959,180,8,53037975404.0
5972,16,477,0,98072.0,2025,39,100,0,1,0.0,0.0,45.0,275492521,259,73,53033032326.0
8835,16,377,0,98103.0,2023,20,148,1,0,34.0,0.0,36.0,252444083,349,57,53033002800.0
6019,16,198,0,98034.0,2024,39,100,0,1,0.0,0.0,1.0,269826812,285,73,53033022204.0
3043,26,153,0,98329.0,2024,13,101,0,1,0.0,0.0,26.0,270820154,450,19,53053072602.0
1494,33,298,0,98501.0,2024,8,140,0,1,0.0,0.0,22.0,263168398,492,72,53067011200.0
6037,16,198,0,98033.0,2022,39,100,0,1,0.0,0.0,48.0,207339352,280,73,53033022703.0
861,3,214,0,98826.0,2017,8,21,0,0,238.0,0.0,12.0,131340135,184,66,53007960201.0
4232,16,198,0,98034.0,2021,39,97,0,1,0.0,0.0,45.0,168917885,285,73,53033022003.0
4104,16,252,0,98040.0,2021,39,97,0,1,0.0,0.0,41.0,182504241,282,73,53033024602.0
6910,16,377,0,98115.0,2021,41,129,1,0,42.0,0.0,46.0,267695669,323,57,53033002200.0
4156,16,377,0,98103.0,2019,39,97,0,0,220.0,0.0,46.0,477539058,349,57,53033002700.0
4182,16,373,0,98074.0,2019,39,97,0,0,220.0,0.0,45.0,202036425,235,73,53033032217.0
868,16,377,0,98117.0,2018,8,21,0,0,238.0,0.0,36.0,183112807,363,57,53033003100.0
6014,16,277,0,98059.0,2023,39,100,0,1,0.0,0.0,41.0,236522751,260,73,53033025005.0
7259,36,28,0,98229.0,2024,17,155,1,0,33.0,0.0,40.0,267355910,384,74,53073000904.0
367,16,377,0,98104.0,2017,13,25,1,2,20.0,0.0,43.0,206818293,335,57,53033008500.0
10462,26,153,0,98332.0,2024,5,88,0,1,0.0,0.0,26.0,252451265,424,19,53053072509.0
4106,16,350,0,98052.0,2023,39,97,0,1,0.0,0.0,48.0,224339118,257,73,53033022606.0
5728,16,377,0,98103.0,2023,35,123,0,1,0.0,0.0,46.0,260936462,349,57,53033002700.0
1038,16,198,0,98072.0,2014,8,159,1,0,38.0,0.0,45.0,231747323,259,73,53033021906.0
13289,16,377,0,98102.0,2023,44,165,1,0,35.0,0.0,43.0,240222566,331,57,53033006500.0
4284,33,298,0,98513.0,2023,39,97,0,1,0.0,0.0,2.0,274806766,480,72,53067012420.0
7381,5,450,0,98685.0,2021,17,91,0,1,0.0,0.0,18.0,182188583,463,36,53011040907.0
8985,30,243,0,98270.0,2019,44,137,1,2,21.0,0.0,44.0,139945284,264,72,53061052708.0
6514,26,341,0,98374.0,2023,31,15,0,1,0.0,0.0,25.0,261576367,303,73,53053073122.0
176,31,407,0,99216.0,2024,19,68,1,2,25.0,0.0,4.0,271935429,18,2,53063011400.0
10427,16,198,0,98034.0,2016,2,10,1,2,16.0,0.0,1.0,112771039,285,73,53033022203.0
288,16,27,0,98008.0,2014,13,60,0,0,76.0,0.0,48.0,105429348,252,73,53033023100.0
4230,26,210,0,98499.0,2019,39,97,0,0,220.0,0.0,29.0,252479986,402,16,53053071805.0
5485,30,230,0,98036.0,2024,39,37,0,1,0.0,0.0,32.0,273307380,309,72,53061051931.0
4938,16,377,0,98103.0,2020,39,99,0,0,293.0,0.0,36.0,4827966,349,57,53033001800.0
5398,16,377,0,98108.0,2022,35,124,0,1,0.0,0.0,11.0,267093956,316,57,53033011200.0
11223,38,482,0,98902.0,2018,27,66,1,2,9.0,0.0,14.0,253415984,177,64,53077001000.0
8074,30,243,0,98271.0,2023,14,69,0,1,0.0,0.0,38.0,260985518,262,72,53061940001.0
2650,16,198,0,98034.0,2016,13,63,1,2,19.0,0.0,1.0,238097870,285,73,53033022203.0
4084,16,350,0,98053.0,2019,39,97,0,0,220.0,0.0,45.0,125659880,238,73,53033032333.0
4028,16,377,0,98118.0,2021,5,163,1,0,30.0,0.0,37.0,169484360,299,73,53033010200.0
6003,30,395,0,98296.0,2024,39,100,0,1,0.0,0.0,1.0,269502782,258,72,53061052122.0
3624,16,377,0,98115.0,2024,27,47,0,1,0.0,0.0,46.0,273819234,323,73,53033002200.0
6005,16,77,0,98004.0,2022,39,100,0,1,0.0,0.0,48.0,194079063,270,73,53033024100.0
9819,33,298,0,98502.0,2021,2,120,1,2,18.0,0.0,35.0,141822551,501,72,53067011902.0
4230,33,298,0,98516.0,2019,39,97,0,0,220.0,0.0,22.0,455044670,470,72,53067012225.0
4765,30,395,0,98296.0,2014,39,98,0,0,208.0,69900.0,44.0,152057965,258,72,53061052122.0
12938,16,198,0,98033.0,2021,44,164,0,1,0.0,0.0,48.0,172441216,280,73,53033022501.0
4188,28,380,0,98284.0,2025,39,97,0,1,0.0,0.0,39.0,287131239,293,72,53057951400.0
1929,16,198,0,98034.0,2018,31,92,0,0,151.0,0.0,1.0,198178858,285,73,53033022201.0
12201,16,198,0,98034.0,2016,43,38,0,0,83.0,0.0,1.0,475573220,285,73,53033022203.0
6014,16,198,0,98034.0,2023,39,100,0,1,0.0,0.0,45.0,237891433,285,73,53033022006.0
1918,16,252,0,98040.0,2019,31,92,0,0,150.0,0.0,41.0,476938815,282,73,53033024301.0
6011,5,450,0,98682.0,2024,39,100,0,1,0.0,0.0,17.0,264353470,418,36,53011041312.0
5999,16,277,0,98059.0,2024,39,100,0,1,0.0,0.0,41.0,269952840,260,73,53033025005.0
848,5,450,0,98662.0,2023,8,21,0,1,0.0,0.0,17.0,262524923,422,36,53011040806.0
4142,16,377,0,98115.0,2023,39,97,0,1,0.0,0.0,43.0,244315326,323,57,53033003601.0
4108,33,298,0,98501.0,2025,39,97,0,1,0.0,0.0,22.0,275504911,492,72,53067011200.0
9783,16,27,0,98004.0,2023,2,118,0,1,0.0,0.0,48.0,262913535,270,73,53033024002.0
7640,16,377,0,98115.0,2024,17,85,0,1,0.0,0.0,46.0,270964795,323,73,53033002200.0
8837,16,194,0,98032.0,2023,20,148,1,0,34.0,0.0,33.0,235195530,291,73,53033029203.0
4206,26,44,0,98321.0,2019,39,97,0,0,220.0,0.0,31.0,254908118,236,73,53053070204.0
4106,16,27,0,98004.0,2023,39,97,0,1,0.0,0.0,48.0,252618873,270,73,53033024001.0
4159,33,203,0,98516.0,2022,39,97,0,1,0.0,0.0,22.0,215001146,470,72,53067012225.0
10458,16,377,0,98125.0,2024,5,88,0,1,0.0,0.0,46.0,262807065,315,57,53033000601.0
4128,16,377,0,98125.0,2018,39,97,0,0,215.0,0.0,46.0,349464930,315,57,53033001100.0
6024,16,396,0,98065.0,2025,39,100,0,1,0.0,0.0,5.0,275258049,220,73,53033032604.0
988,16,377,0,98103.0,2022,8,20,0,1,0.0,0.0,46.0,218321057,349,57,53033002700.0
4946,5,52,0,98607.0,2016,39,99,0,0,200.0,0.0,18.0,260072543,368,36,53011041325.0
12751,16,377,0,98122.0,2022,44,165,1,2,18.0,0.0,37.0,271900527,320,57,53033008800.0
1819,16,351,0,98058.0,2013,31,92,0,0,75.0,0.0,11.0,138557303,248,73,53033029304.0
6022,14,51,0,98282.0,2023,39,100,0,1,0.0,0.0,10.0,253757549,366,31,53029971400.0
4169,5,450,0,98662.0,2023,39,97,0,1,0.0,0.0,17.0,240529733,422,36,53011040806.0
4241,16,377,0,98103.0,2022,39,97,0,1,0.0,0.0,46.0,200862861,349,57,53033001900.0
2562,14,289,0,98277.0,2019,11,1,0,0,84.0,0.0,10.0,269581063,445,72,53029970300.0
5674,16,377,0,98115.0,2022,35,123,0,1,0.0,0.0,46.0,228330364,323,73,53033002200.0
8815,31,406,0,99201.0,2024,20,148,1,0,34.0,0.0,3.0,273549125,40,61,53063002300.0
5914,16,350,0,98052.0,2023,39,99,0,1,0.0,0.0,45.0,245725938,257,73,53033032321.0
6038,16,27,0,98005.0,2023,39,100,0,1,0.0,0.0,41.0,262706209,261,73,53033023601.0
4115,16,377,0,98112.0,2023,39,97,0,1,0.0,0.0,43.0,237655407,314,57,53033006400.0
81,16,377,0,98117.0,2024,19,161,1,2,21.0,0.0,36.0,273919642,363,57,53033003000.0
9822,26,153,0,98335.0,2024,2,120,1,2,23.0,0.0,26.0,259302893,423,19,53053072405.0
595,16,350,0,98052.0,2023,13,153,0,1,0.0,0.0,48.0,268126442,257,73,53033022803.0
8332,36,281,0,98276.0,2024,20,53,0,1,0.0,0.0,42.0,273748170,328,74,53073010201.0
4521,26,422,0,98422.0,2017,39,98,0,0,210.0,0.0,27.0,150554036,359,19,53053940008.0
5921,16,198,0,98033.0,2023,39,100,0,1,0.0,0.0,45.0,221542072,280,73,53033022603.0
5785,16,350,0,98033.0,2023,39,99,0,1,0.0,0.0,45.0,258743411,280,73,53033022605.0
1726,26,402,0,98374.0,2024,7,93,0,1,0.0,0.0,25.0,273444398,303,73,53053073122.0
6028,16,192,0,98028.0,2025,39,100,0,1,0.0,0.0,46.0,276786660,296,73,53033022102.0
799,16,377,0,98104.0,2018,8,21,0,0,238.0,0.0,43.0,119316970,335,57,53033008500.0
6671,33,298,0,98501.0,2020,41,114,1,2,25.0,0.0,22.0,117830268,492,72,53067011200.0
8156,26,341,0,98371.0,2024,20,54,0,1,0.0,0.0,25.0,267711167,311,73,53053073407.0
4228,16,27,0,98004.0,2025,39,97,0,1,0.0,0.0,41.0,276199388,270,73,53033023807.0
5989,16,27,0,98004.0,2024,39,100,0,1,0.0,0.0,48.0,269690333,270,73,53033024002.0
12681,16,377,0,98117.0,2021,44,165,1,2,18.0,0.0,36.0,161656036,363,57,53033001600.0
7579,16,198,0,98034.0,2023,17,85,0,1,0.0,0.0,45.0,224442697,285,73,53033022006.0
1821,16,377,0,98115.0,2015,31,92,0,0,84.0,0.0,46.0,190415459,323,57,53033001900.0
1285,15,332,0,98368.0,2012,8,159,1,0,35.0,0.0,24.0,275855982,475,48,53031950604.0
5925,16,351,0,98057.0,2023,39,100,0,1,0.0,0.0,11.0,233576136,277,73,53033025704.0
6743,16,377,0,98107.0,2024,23,134,0,1,0.0,0.0,36.0,267416642,364,57,53033004703.0
1716,14,212,0,98260.0,2024,7,93,0,1,0.0,0.0,10.0,269664517,370,72,53029972000.0
4083,17,20,0,98110.0,2018,39,97,0,0,215.0,0.0,23.0,100712720,405,72,53035090800.0
6030,16,350,0,98072.0,2023,39,100,0,1,0.0,0.0,45.0,230812354,259,73,53033032327.0
8836,16,55,0,98014.0,2023,20,148,1,0,34.0,0.0,5.0,231024986,223,73,53033032402.0
8907,16,350,0,98053.0,2022,20,143,1,0,32.0,0.0,45.0,194324791,238,73,53033032333.0
5274,16,377,0,98103.0,2021,39,100,0,1,0.0,0.0,46.0,161588066,349,57,53033001800.0
5264,3,466,0,98801.0,2021,39,100,0,1,0.0,0.0,12.0,267039930,166,66,53007960801.0
1821,16,377,0,98115.0,2015,31,92,0,0,84.0,0.0,46.0,185135702,323,57,53033001900.0
4231,16,198,0,98033.0,2020,39,97,0,0,322.0,0.0,48.0,107477947,280,73,53033022703.0
6049,16,277,0,98059.0,2022,39,100,0,1,0.0,0.0,41.0,211525037,260,73,53033025005.0
10243,16,377,0,98144.0,2024,2,132,0,1,0.0,0.0,37.0,265489864,319,57,53033008900.0
8313,16,187,0,98027.0,2024,20,53,0,1,0.0,0.0,5.0,264460521,239,73,53033025006.0
7717,30,411,0,98292.0,2020,17,84,1,2,29.0,0.0,10.0,170464157,358,72,53061053202.0
6014,16,377,0,98115.0,2023,39,100,0,1,0.0,0.0,46.0,240812435,323,57,53033002700.0
6083,16,350,0,98053.0,2024,39,100,0,1,0.0,0.0,45.0,271727515,238,73,53033032332.0
4242,30,257,0,98012.0,2023,39,97,0,1,0.0,0.0,44.0,229393146,281,72,53061052004.0
6022,22,26,0,98528.0,2023,39,100,0,1,0.0,0.0,35.0,264459338,483,22,53045960401.0
4254,33,298,0,98501.0,2019,39,97,0,0,220.0,0.0,35.0,477496680,492,72,53067011821.0
4102,16,19,0,98002.0,2019,39,97,0,0,220.0,0.0,30.0,476877446,284,73,53033030801.0
1025,26,118,0,98371.0,2013,8,159,1,0,38.0,0.0,31.0,208253587,311,10,53053940009.0
5248,26,153,0,98332.0,2021,39,100,0,1,0.0,0.0,26.0,171183323,424,19,53053072506.0
2464,28,380,0,98284.0,2023,9,110,1,0,32.0,0.0,39.0,259117435,293,72,53057951300.0
7083,16,377,0,98146.0,2021,41,129,1,0,42.0,0.0,34.0,190039041,352,57,53033026801.0
6006,3,214,0,98826.0,2023,39,100,0,1,0.0,0.0,12.0,255445081,184,66,53007960201.0
4088,26,153,0,98332.0,2023,39,97,0,1,0.0,0.0,26.0,229498342,424,19,53053072506.0
10745,26,210,0,98499.0,2014,5,77,0,0,81.0,0.0,29.0,149282514,402,16,53053071901.0
4115,20,313,0,98361.0,2023,39,97,0,1,0.0,0.0,20.0,255140525,214,20,53041972000.0
906,16,377,0,98104.0,2020,8,21,0,0,259.0,0.0,43.0,112939053,335,57,53033008500.0
6017,16,198,0,98034.0,2022,39,100,0,1,0.0,0.0,1.0,193294244,285,73,53033022204.0
5934,26,341,0,98371.0,2024,39,100,0,1,0.0,0.0,25.0,267255040,311,73,53053073404.0
541,30,206,0,98258.0,2024,13,58,0,1,0.0,0.0,44.0,276953554,245,72,53061052504.0
